COLLECZIP,FIPSCOUNTY,TRAPTYPE,POOLSIZE,GENDER,TESTTYPE,RESULTTYPE,POSITIVE,LOGITUDE,LATITUDE,GENUS,WEEK_NEW,COLLECYEAR,CTY_WK_YEA,COLLECSAMP,COLLECDATE,Pool_ID,H1500W32,H1500W34,H1500W35,H1500W36,H1500W37,H1500W38,H1500W39,H1500W40,H3000W32,H3000W33,H3000W34,H3000W35,H3000W36,H3000W37,H3000W38,H3000W39,H3000W40,H3000W45
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,35,2013,COOK_35_2013,dv1638,41511,PID099511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,35,2013,COOK_35_2013,dv1639,41511,PID099512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,35,2013,COOK_35_2013,dv1640,41511,PID099514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,35,2013,COOK_35_2013,dv1641,41511,PID099515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,32,Female,PCRWNV,POSITIVE,1,-87.86581,41.81025,Culex,35,2013,COOK_35_2013,dv1642,41511,PID099516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,35,2013,COOK_35_2013,dv1677,41512,PID099525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.89658,41.78742,Culex,35,2013,COOK_35_2013,dv1695,41513,PID099540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,35,2013,COOK_35_2013,dv1696,41513,PID099542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,35,2013,COOK_35_2013,dv1697,41513,PID099544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.86581,41.81025,Culex,35,2013,COOK_35_2013,dv1698,41513,PID099546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,35,2013,COOK_35_2013,dv1738,41515,PID099566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.86581,41.81025,Culex,35,2013,COOK_35_2013,dv1739,41515,PID099567,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,41,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,36,2013,COOK_36_2013,dv1754,41519,PID099574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,36,2013,COOK_36_2013,dv1755,41519,PID099575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,36,2013,COOK_36_2013,dv1756,41519,PID099576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,40,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,36,2013,COOK_36_2013,dv1757,41519,PID099577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,36,2013,COOK_36_2013,dv1758,41519,PID099578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,18,Female,PCRWNV,POSITIVE,1,-87.86581,41.81025,Culex,36,2013,COOK_36_2013,dv1759,41519,PID099579,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,36,2013,COOK_36_2013,dv1789,41520,PID099598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,36,2013,COOK_36_2013,dv1803,41521,PID099600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,36,2013,COOK_36_2013,dv1804,41521,PID099601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.86581,41.81025,Culex,36,2013,COOK_36_2013,dv1805,41521,PID099602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,36,2013,COOK_36_2013,dv1821,41522,PID099610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,37,2013,COOK_37_2013,dv1840,41525,PID099629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,49,Female,PCRWNV,POSITIVE,1,-87.89658,41.78742,Culex,37,2013,COOK_37_2013,dv1841,41525,PID099631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,37,2013,COOK_37_2013,dv1842,41525,PID099632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,37,2013,COOK_37_2013,dv1843,41525,PID099633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,47,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,37,2013,COOK_37_2013,dv1844,41525,PID099634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,37,2013,COOK_37_2013,dv1845,41525,PID099635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,17,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,37,2013,COOK_37_2013,dv1846,41525,PID099636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,37,2013,COOK_37_2013,dv1877,41526,PID099649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,37,2013,COOK_37_2013,dv1878,41526,PID099650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.89658,41.78742,Culex,37,2013,COOK_37_2013,dv1894,41527,PID099656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,37,2013,COOK_37_2013,dv1895,41527,PID099657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,37,2013,COOK_37_2013,dv1896,41527,PID099658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.86581,41.81025,Culex,37,2013,COOK_37_2013,dv1897,41527,PID099659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.86581,41.81025,Culex,37,2013,COOK_37_2013,dv1898,41527,PID099660,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.86581,41.81025,Culex,37,2013,COOK_37_2013,dv1915,41528,PID099670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,37,2013,COOK_37_2013,dv1931,41528,PID099676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,37,2013,COOK_37_2013,dv1932,41528,PID099677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,37,2013,COOK_37_2013,dv1933,41528,PID099678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.89658,41.78742,Culex,37,2013,COOK_37_2013,dv1936,41529,PID099682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,33,Female,PCRWNV,POSITIVE,1,-87.89658,41.78742,Culex,38,2013,COOK_38_2013,dv1948,41532,PID099687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,38,2013,COOK_38_2013,dv1949,41532,PID099688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,38,2013,COOK_38_2013,dv1950,41532,PID099692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,42,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,38,2013,COOK_38_2013,dv1951,41532,PID099693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,35,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,38,2013,COOK_38_2013,dv1952,41532,PID099694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.89658,41.78742,Culex,24,2013,COOK_24_2013,dv197,41434,PID099698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,38,2013,COOK_38_2013,dv1975,41534,PID099699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,38,2013,COOK_38_2013,dv1976,41534,PID099700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.89658,41.78742,Culex,24,2013,COOK_24_2013,dv198,41434,PID099704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.86581,41.81025,Culex,38,2013,COOK_38_2013,dv1985,41535,PID099711,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,6,Female,RAMP WNV,NEGATIVE,0,-87.89658,41.78742,Culex,24,2013,COOK_24_2013,dv199,41434,PID099713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,38,2013,COOK_38_2013,dv1998,41536,PID099715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,38,2013,COOK_38_2013,dv1999,41536,PID099716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,24,2013,COOK_24_2013,dv200,41434,PID099717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,38,2013,COOK_38_2013,dv2000,41536,PID099720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,38,2013,COOK_38_2013,dv2001,41536,PID099721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.86581,41.81025,Culex,24,2013,COOK_24_2013,dv201,41434,PID099722,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,40,Female,RAMP WNV,NEGATIVE,0,-87.86581,41.81025,Culex,24,2013,COOK_24_2013,dv202,41434,PID099725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,38,2013,COOK_38_2013,dv2021,41536,PID099726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.89658,41.78742,Culex,24,2013,COOK_24_2013,dv235,41435,PID099846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.86581,41.81025,Culex,24,2013,COOK_24_2013,dv255,41436,PID099908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.89658,41.78742,Culex,24,2013,COOK_24_2013,dv286,41438,PID099983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.86581,41.81025,Culex,24,2013,COOK_24_2013,dv287,41438,PID099988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,31,Female,RAMP WNV,NEGATIVE,0,-87.89658,41.78742,Culex,25,2013,COOK_25_2013,dv305,41441,PID100030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,27,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,25,2013,COOK_25_2013,dv306,41441,PID100033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,45,Female,RAMP WNV,NEGATIVE,0,-87.86581,41.81025,Culex,25,2013,COOK_25_2013,dv307,41441,PID100035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,25,2013,COOK_25_2013,dv364,41443,PID100160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,25,2013,COOK_25_2013,dv387,41445,PID100207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,25,2013,COOK_25_2013,dv388,41445,PID100211,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,26,2013,COOK_26_2013,dv412,41448,PID100294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,51,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,26,2013,COOK_26_2013,dv413,41448,PID100297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,16,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,26,2013,COOK_26_2013,dv414,41448,PID100299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,7,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,25,2013,COOK_25_2013,dv415,41446,PID100301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,-87.89658,41.78742,Culex,22,2013,COOK_22_2013,dv48,41421,PID100435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,26,2013,COOK_26_2013,dv482,41450,PID100441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,POSITIVE,1,-87.85477,41.76822,Culex,26,2013,COOK_26_2013,dv483,41450,PID100443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,45,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,22,2013,COOK_22_2013,dv49,41421,PID100456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.86581,41.81025,Culex,22,2013,COOK_22_2013,dv50,41421,PID100489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,26,2013,COOK_26_2013,dv506,41451,PID100499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,26,2013,COOK_26_2013,dv507,41451,PID100502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,26,2013,COOK_26_2013,dv508,41451,PID100507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,21,Female,RAMP WNV,NEGATIVE,0,-87.86581,41.81025,Culex,22,2013,COOK_22_2013,dv51,41421,PID100516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,26,2013,COOK_26_2013,dv525,41452,PID100568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,26,2013,COOK_26_2013,dv526,41452,PID100570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,26,2013,COOK_26_2013,dv527,41452,PID100572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,26,2013,COOK_26_2013,dv528,41452,PID100574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,26,2013,COOK_26_2013,dv529,41452,PID100576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,26,2013,COOK_26_2013,dv530,41452,PID100581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,27,2013,COOK_27_2013,dv563,41455,PID100635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,27,2013,COOK_27_2013,dv564,41455,PID100637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,27,2013,COOK_27_2013,dv565,41455,PID100639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,13,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,27,2013,COOK_27_2013,dv566,41455,PID100643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,27,2013,COOK_27_2013,dv567,41455,PID100646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,27,2013,COOK_27_2013,dv568,41455,PID100648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,26,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,27,2013,COOK_27_2013,dv569,41455,PID100649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,27,2013,COOK_27_2013,dv570,41455,PID100652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,28,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,27,2013,COOK_27_2013,dv571,41455,PID100654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.86581,41.81025,Culex,27,2013,COOK_27_2013,dv618,41456,PID100748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,27,2013,COOK_27_2013,dv656,41457,PID100814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,27,2013,COOK_27_2013,dv657,41457,PID100815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.89658,41.78742,Culex,27,2013,COOK_27_2013,dv677,41459,PID100850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,27,2013,COOK_27_2013,dv678,41459,PID100853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,27,2013,COOK_27_2013,dv679,41459,PID100857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,43,Female,RAMP WNV,NEGATIVE,0,-87.89658,41.78742,Culex,28,2013,COOK_28_2013,dv721,41462,PID100933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,28,2013,COOK_28_2013,dv722,41462,PID100935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,28,2013,COOK_28_2013,dv723,41462,PID100938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,28,2013,COOK_28_2013,dv724,41462,PID100940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,28,2013,COOK_28_2013,dv725,41462,PID100941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,37,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,28,2013,COOK_28_2013,dv726,41462,PID100942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,46,Female,RAMP WNV,NEGATIVE,0,-87.86581,41.81025,Culex,27,2013,COOK_27_2013,dv727,41459,PID100944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,28,2013,COOK_28_2013,dv771,41463,PID101026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.89658,41.78742,Culex,28,2013,COOK_28_2013,dv797,41464,PID101088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,RAMP WNV,NEGATIVE,0,-87.85477,41.76822,Culex,28,2013,COOK_28_2013,dv798,41464,PID101090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.89658,41.78742,Culex,28,2013,COOK_28_2013,dv825,41465,PID101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,28,2013,COOK_28_2013,dv826,41465,PID101145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60525,COOK,GRAVID TRAP,50,Female,PCRWNV,NEGATIVE,0,-87.85477,41.76822,Culex,28,2013,COOK_28_2013,dv856,41466,PID101234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
